,time,latitude,longitude
516,2017-08-12 15:39:12.312,-158072018,-480820488
517,2017-08-12 15:41:12.308,-158073718,-480819131
518,2017-08-12 15:43:14.357,-158072201,-480820488
519,2017-08-12 15:45:16.213,-158072109,-480820875
520,2017-08-12 15:47:16.516,-158072201,-480820488
521,2017-08-12 15:49:18.955,-158073718,-480819131
522,2017-08-12 15:51:19.890,-158072890,-480820294
523,2017-08-12 15:53:25.539,-158072270,-480820391
524,2017-08-12 15:55:25.350,-158073122,-480818937
525,2017-08-12 15:57:26.402,-158072844,-480820099
526,2017-08-12 15:59:27.248,-158072339,-480820294
527,2017-08-12 16:01:28.505,-158074537,-480824170
528,2017-08-12 16:03:28.335,-158074537,-480824170
529,2017-08-12 16:05:39.320,-158069366,-480843552
530,2017-08-12 16:07:39.253,-158067575,-480843745
531,2017-08-12 16:08:40.455,-158060832,-480840839
532,2017-08-12 16:09:42.170,-158056327,-480845103
533,2017-08-12 16:10:43.151,-158056695,-480844327
534,2017-08-12 16:11:44.158,-158056030,-480844230
535,2017-08-12 16:13:44.137,-158052498,-480842486
536,2017-08-12 16:15:45.116,-158052498,-480842486
537,2017-08-12 16:17:59.286,-158052498,-480842486
538,2017-08-12 16:19:59.251,-158047194,-480843745
539,2017-08-12 16:22:00.161,-158047745,-480843745
540,2017-08-12 16:24:01.506,-158047148,-480843552
541,2017-08-12 16:26:03.165,-158047148,-480843552
542,2017-08-12 16:27:05.277,-158047263,-480843649
543,2017-08-12 16:28:07.199,-158047286,-480843358
544,2017-08-12 16:30:09.358,-158047148,-480843552
545,2017-08-17 22:39:07.406,-163695190,-450689729
546,2017-08-17 22:39:23.000,-164388833,-449861467
547,2017-08-17 22:39:49.555,-164388883,-449861533
548,2017-09-08 14:38:26.946,-157845246,-479973320
549,2017-09-08 14:40:00.129,-157843626,-479966838
550,2017-09-08 14:42:01.909,-157836413,-479979029
551,2017-09-08 14:44:02.274,-157817445,-480004379
552,2017-09-08 14:46:06.168,-157817445,-480004379
553,2017-09-08 14:48:06.125,-157808280,-479999735
554,2017-09-08 14:50:07.989,-157806354,-480000122
555,2017-09-08 14:52:08.953,-157807408,-480000702
556,2017-09-08 14:54:09.992,-157816108,-480009604
557,2017-09-08 14:56:09.805,-157816522,-480009024
558,2017-09-08 14:58:18.171,-157813907,-480009604
559,2017-09-08 15:00:18.816,-157813079,-480012314
560,2017-09-08 15:02:19.900,-157813770,-480009798
561,2017-09-08 15:04:20.887,-157813770,-480009798
562,2017-09-08 15:06:21.980,-157812620,-480011927
563,2017-09-08 15:14:24.659,-157815328,-480010185
564,2017-09-14 15:27:35.000,-157804350,-478739183
565,2017-09-14 15:27:50.000,-157803417,-478739400
566,2017-09-14 15:28:06.000,-157803750,-478738933
567,2017-09-14 15:28:21.000,-157803767,-478739100
568,2017-09-14 15:28:52.000,-157780150,-478742050
569,2017-09-14 15:29:07.000,-157761950,-478742133
570,2017-09-14 15:29:22.000,-157761600,-478742500
571,2017-09-14 15:29:37.000,-157760500,-478743050
572,2017-09-14 15:29:53.000,-157748150,-478744150
573,2017-09-14 15:30:08.000,-157730450,-478746267
574,2017-09-14 15:30:23.000,-157717950,-478747967
575,2017-09-14 15:30:39.000,-157717750,-478748050
576,2017-09-14 15:30:54.000,-157717750,-478748050
577,2017-09-14 15:31:10.000,-157717750,-478748050
578,2017-09-14 15:31:25.000,-157717750,-478748050
579,2017-09-14 15:31:41.000,-157716250,-478748267
580,2017-09-14 15:31:56.000,-157701517,-478750917
581,2017-09-14 15:32:12.000,-157680900,-478754267
582,2017-09-14 15:32:28.000,-157679900,-478754567
583,2017-09-14 15:32:44.000,-157670767,-478757600
584,2017-09-14 15:33:00.000,-157665233,-478758533
585,2017-09-14 15:33:15.000,-157656300,-478760583
586,2017-09-14 15:33:30.000,-157656300,-478760583
587,2017-09-14 15:33:46.000,-157656300,-478760583
588,2017-09-14 15:34:01.000,-157656300,-478760583
589,2017-09-14 15:34:17.000,-157655383,-478760900
590,2017-09-14 15:34:33.000,-157644133,-478764233
591,2017-09-14 15:34:48.000,-157628383,-478768783
592,2017-09-14 15:35:03.000,-157622917,-478770367
593,2017-09-14 15:35:18.000,-157619300,-478771917
594,2017-09-14 15:35:34.000,-157602200,-478777300
595,2017-09-14 15:35:49.000,-157595267,-478779400
596,2017-09-14 15:36:04.000,-157595267,-478779400
597,2017-09-14 15:43:55.000,-157593333,-478786983
598,2017-09-14 15:44:11.000,-157592317,-478786083
599,2017-09-14 15:44:30.701,-157592067,-478785617
600,2017-09-14 15:44:54.216,-157590567,-478784817
601,2017-09-14 15:46:54.266,-157590567,-478784817
602,2017-09-14 15:48:05.647,-157570574,-478796344
603,2017-09-14 15:48:21.253,-157566914,-478793254
604,2017-09-14 15:50:21.280,-157553014,-478771630
605,2017-09-14 15:52:24.097,-157553014,-478771630
606,2017-09-14 15:54:26.285,-157555934,-478783987
607,2017-09-14 15:56:25.131,-157555934,-478783987
608,2017-09-14 15:59:55.918,-157555934,-478783987
609,2017-09-14 16:00:19.027,-157555934,-478783987
610,2017-09-14 16:00:33.000,-157558517,-478785183
611,2017-09-14 16:00:48.000,-157558383,-478785667
612,2017-09-14 16:01:04.000,-157558467,-478785467
613,2017-09-14 16:01:26.464,-157558267,-478785467
614,2017-09-14 16:03:26.477,-157555934,-478783987
615,2017-09-14 16:05:28.075,-157555934,-478783987
616,2017-09-14 16:07:39.085,-157555934,-478783987
617,2017-09-14 16:09:40.113,-157555934,-478783987
618,2017-09-14 16:11:49.158,-157555934,-478783987
619,2017-09-14 16:13:54.072,-157544216,-478783987
620,2017-09-14 16:15:52.095,-157555934,-478783987
621,2017-09-14 16:17:54.151,-157555934,-478783987
622,2017-09-14 16:20:03.570,-157555934,-478783987
623,2017-09-14 16:22:02.095,-157555934,-478783987
624,2017-09-14 16:24:03.116,-157555934,-478783987
625,2017-09-14 16:26:04.368,-157555934,-478783987
626,2017-09-14 16:28:06.083,-157555934,-478783987
627,2017-09-14 16:30:07.192,-157555934,-478783987
628,2017-09-14 16:31:16.067,-157555934,-478783987
629,2017-09-14 16:31:38.408,-157555934,-478783987
630,2017-09-14 16:32:36.079,-157555934,-478783987
631,2017-09-14 16:33:37.070,-157555934,-478783987
632,2017-09-14 16:34:37.077,-157555934,-478783987
633,2017-09-14 16:35:37.081,-157555934,-478783987
634,2017-09-14 16:36:37.084,-157555934,-478783987
635,2017-09-14 16:37:38.137,-157555934,-478783987
636,2017-09-14 16:38:39.073,-157555934,-478783987
637,2017-09-14 16:40:39.104,-157555934,-478783987
638,2017-09-14 16:42:40.146,-157555934,-478783987
639,2017-09-14 16:44:40.155,-157555934,-478783987
640,2017-09-14 16:46:41.073,-157555934,-478783987
641,2017-09-14 16:48:53.093,-157461402,-478842686
642,2017-09-14 16:49:27.782,-157461402,-478842686
643,2017-09-14 16:51:28.080,-157461402,-478842686
644,2017-09-14 16:53:29.101,-157535427,-478783987
645,2017-09-14 16:55:29.102,-157535427,-478783987
646,2017-09-14 16:57:30.125,-157535427,-478783987
647,2017-09-14 16:59:30.125,-157535427,-478783987
648,2017-09-14 17:01:31.148,-157535427,-478783987
649,2017-09-14 17:03:31.148,-157535427,-478783987
650,2017-09-14 17:06:10.170,-157535427,-478783987
651,2017-09-14 17:08:49.176,-157464355,-478817970
652,2017-09-14 17:09:55.103,-157464355,-478817970
653,2017-09-14 17:10:57.087,-157464355,-478817970
654,2017-09-14 17:11:59.091,-157464355,-478817970
655,2017-09-14 17:12:59.094,-157464355,-478817970
656,2017-09-14 17:13:59.096,-157464355,-478817970
657,2017-09-14 17:15:00.119,-157464355,-478817970
658,2017-09-14 17:16:00.119,-157464355,-478817970
659,2017-09-14 17:18:01.108,-157464355,-478817970
660,2017-09-14 17:20:02.130,-157464355,-478817970
661,2017-09-14 17:22:03.072,-157464355,-478817970
662,2017-09-14 17:24:04.098,-157464355,-478817970
663,2017-09-14 17:26:04.099,-157464355,-478817970
664,2017-09-14 17:28:06.094,-157461402,-478842686
665,2017-09-14 17:30:06.094,-157461402,-478842686
666,2017-09-14 17:32:08.094,-157461402,-478842686
667,2017-09-14 17:34:08.095,-157461402,-478842686
668,2017-09-14 17:36:42.891,-157461402,-478842686
669,2017-09-14 17:37:44.074,-157464355,-478817970
670,2017-09-14 17:38:44.079,-157461402,-478842686
671,2017-09-14 17:39:45.100,-157461402,-478842686
672,2017-09-14 17:40:45.102,-157461402,-478842686
673,2017-09-14 17:41:45.105,-157461402,-478842686
674,2017-09-14 17:42:46.128,-157461402,-478842686
675,2017-09-14 17:43:46.128,-157461402,-478842686
676,2017-09-14 17:44:46.131,-157461402,-478842686
677,2017-09-14 17:45:48.093,-157461402,-478842686
678,2017-09-14 17:46:48.095,-157461402,-478842686
679,2017-09-14 17:47:49.115,-157461402,-478842686
680,2017-09-14 17:53:51.093,-157461402,-478842686
681,2017-09-14 17:56:52.694,-157535427,-478783987
682,2017-09-14 17:58:55.092,-157461402,-478842686
683,2017-09-14 18:04:56.113,-157461402,-478842686
684,2017-09-14 18:07:57.863,-157461402,-478842686
685,2017-09-14 18:09:59.092,-157461402,-478842686
686,2017-09-14 18:16:01.093,-157497342,-478783987
687,2017-09-14 18:22:01.095,-157461402,-478842686
688,2017-09-14 18:28:08.092,-157461402,-478842686
689,2017-09-14 18:31:09.867,-157461402,-478842686
690,2017-09-14 18:35:13.093,-157461402,-478842686
691,2017-09-14 18:41:15.097,-157497342,-478783987
692,2017-09-14 18:47:15.096,-157461402,-478842686
693,2017-09-14 18:53:23.093,-157461402,-478842686
694,2017-09-14 18:59:24.829,-157464355,-478817970
695,2017-09-14 18:59:59.680,-157464355,-478817970
696,2017-09-14 19:02:00.078,-157553014,-478771630
697,2017-09-14 19:04:01.102,-157553014,-478771630
698,2017-09-14 19:06:01.102,-157553014,-478771630
699,2017-09-14 19:08:02.130,-157553014,-478771630
700,2017-09-14 19:10:02.151,-157553014,-478771630
701,2017-09-14 19:12:04.600,-157548634,-478753095
702,2017-09-14 19:14:05.081,-157548634,-478753095
703,2017-09-14 19:16:05.089,-157548634,-478753095
704,2017-09-14 19:18:05.092,-157555934,-478783987
705,2017-09-14 19:20:05.104,-157555934,-478783987
706,2017-09-14 19:26:06.122,-157555934,-478783987
707,2017-09-14 19:28:06.126,-157555934,-478783987
708,2017-09-14 19:32:37.148,-157555934,-478783987
709,2017-09-14 19:34:38.122,-157555934,-478783987
710,2017-09-14 19:36:39.193,-157555934,-478783987
711,2017-09-14 19:38:41.097,-157555934,-478783987
712,2017-09-14 19:40:42.117,-157555934,-478783987
713,2017-09-14 19:41:08.007,-157555934,-478783987
714,2017-09-14 19:43:09.093,-157555934,-478783987
715,2017-09-14 19:45:11.094,-157555934,-478783987
716,2017-09-14 19:49:14.093,-157652650,-478734561
717,2017-09-14 19:51:15.120,-157652650,-478734561
718,2017-09-14 19:53:16.139,-157652650,-478734561
719,2017-09-14 19:55:17.159,-157652650,-478734561
720,2017-09-14 19:57:18.182,-157641677,-478712939
721,2017-09-14 19:59:19.200,-157641677,-478712939
722,2017-09-14 20:01:21.083,-157641677,-478712939
723,2017-09-14 20:03:22.136,-157652650,-478734561
724,2017-09-14 20:05:24.095,-157652650,-478734561
725,2017-09-14 20:07:25.120,-157652650,-478734561
726,2017-09-14 20:09:27.882,-157641677,-478712939
727,2017-09-14 20:11:29.354,-157641677,-478712939
728,2017-09-14 20:13:55.948,-157679763,-478712939
729,2017-09-14 20:15:53.105,-157641677,-478712939
730,2017-09-14 20:17:14.642,-157641677,-478712939
731,2017-09-14 20:18:14.654,-157641677,-478712939
732,2017-09-14 20:19:15.696,-157641677,-478712939
733,2017-09-14 20:20:16.073,-157641677,-478712939
734,2017-09-14 20:22:16.077,-157641677,-478712939
735,2017-09-14 20:24:17.074,-157641677,-478712939
736,2017-09-14 20:26:22.232,-157723748,-478638811
737,2017-09-14 20:28:18.073,-157723748,-478638811
738,2017-09-14 20:30:18.078,-157693709,-478660431
739,2017-09-14 20:32:33.078,-157651965,-478657342
740,2017-09-14 20:34:33.075,-157693715,-478648077
741,2017-09-14 20:36:33.096,-157693715,-478648077
742,2017-09-14 20:38:34.106,-157693715,-478648077
743,2017-09-14 20:40:34.107,-157298459,-478462801
744,2017-09-16 15:18:24.460,-157806113,-479973417
745,2017-09-16 15:18:39.000,-157808017,-479978517
746,2017-09-16 15:18:55.000,-157807933,-479978567
747,2017-09-16 15:19:15.000,-157807950,-479978867
748,2017-09-16 15:56:41.922,-158099024,-479430902
749,2017-09-16 15:56:55.000,-158103767,-479428383
750,2017-09-16 15:57:11.000,-158104200,-479422250
751,2017-09-16 15:57:26.000,-158096867,-479407167
752,2017-09-16 15:57:42.000,-158089000,-479385867
753,2017-09-16 15:57:58.000,-158092250,-479366833
754,2017-09-16 15:58:13.000,-158103217,-479386067
755,2017-09-16 15:58:29.000,-158092250,-479391983
756,2017-09-16 15:58:45.000,-158111583,-479382500
757,2017-09-16 15:59:01.000,-158135600,-479378483
758,2017-09-16 15:59:16.000,-158158433,-479375583
759,2017-09-16 15:59:31.000,-158180817,-479372050
760,2017-09-16 15:59:47.000,-158203733,-479366917
761,2017-09-16 16:00:03.000,-158225600,-479357350
762,2017-09-16 16:00:19.000,-158245433,-479343233
763,2017-09-16 16:00:35.000,-158264917,-479328150
764,2017-09-16 16:00:50.000,-158282883,-479314233
765,2017-09-16 16:01:06.000,-158301283,-479298733
766,2017-09-16 16:01:21.000,-158306267,-479298200
767,2017-09-16 16:01:37.000,-158290000,-479291583
768,2017-09-16 16:03:09.212,-158245896,-479230474
769,2017-09-16 16:03:22.000,-158232250,-479210533
770,2017-09-16 16:03:38.000,-158220150,-479193000
771,2017-09-16 16:03:54.000,-158219717,-479192433
772,2017-09-16 16:04:09.000,-158216900,-479188900
773,2017-09-16 16:04:24.000,-158215750,-479187400
774,2017-09-16 16:04:40.000,-158207883,-479176933
775,2017-09-16 16:04:56.000,-158193550,-479156950
776,2017-09-16 16:05:12.000,-158179617,-479137717
777,2017-09-16 16:05:42.000,-158163433,-479114383
778,2017-09-16 16:05:58.000,-158163433,-479114383
779,2017-09-16 16:06:13.000,-158162750,-479113950
780,2017-09-16 16:06:29.000,-158158233,-479107033
781,2017-09-16 16:06:45.000,-158153517,-479101133
782,2017-09-16 16:07:01.000,-158143767,-479087617
783,2017-09-16 16:07:16.000,-158138517,-479080167
784,2017-09-16 16:07:32.000,-158132117,-479071283
785,2017-09-16 16:07:48.000,-158120917,-479055150
786,2017-09-16 16:08:04.000,-158119333,-479056067
787,2017-09-22 21:30:16.000,-157867950,-479083517
788,2017-09-22 21:30:31.000,-157867883,-479084500
789,2017-09-22 21:30:47.000,-157867633,-479084033
790,2017-09-22 21:31:03.000,-157867800,-479084217
791,2017-09-22 21:31:18.000,-157871533,-479075017
792,2017-09-22 21:31:33.000,-157880633,-479058250
793,2017-09-22 21:31:49.000,-157891217,-479039467
794,2017-09-22 21:32:05.000,-157897950,-479019550
795,2017-09-22 21:32:21.000,-157903983,-479000033
796,2017-09-22 21:32:36.000,-157909650,-478983050
797,2017-09-22 21:32:51.000,-157919483,-478967183
798,2017-09-22 21:33:07.000,-157929967,-478950650
799,2017-09-22 21:33:23.000,-157936833,-478941800
800,2017-09-22 21:33:38.000,-157946600,-478947517
801,2017-09-22 21:33:54.000,-157956183,-478953017
802,2017-09-22 21:34:09.000,-157967467,-478959883
803,2017-09-22 21:34:25.000,-157970550,-478962317
804,2017-09-22 21:34:40.000,-157971317,-478962900
805,2017-09-22 21:34:56.000,-157972617,-478963683
806,2017-09-22 21:35:27.000,-157982217,-478957433
807,2017-09-22 21:35:43.000,-157982150,-478957367
808,2017-09-22 21:35:59.000,-157982717,-478956717
809,2017-09-22 21:36:48.910,-157991741,-478966284
810,2017-09-22 21:37:14.000,-157997833,-478931300
811,2017-09-22 21:37:30.000,-158001533,-478921317
812,2017-09-22 21:37:45.000,-158009383,-478909750
813,2017-09-22 21:38:01.000,-158012600,-478905367
814,2017-09-22 21:38:17.000,-158014450,-478902383
815,2017-09-22 21:38:32.000,-158015900,-478899233
816,2017-09-22 21:38:48.000,-158020133,-478892483
817,2017-09-22 21:39:03.000,-158027717,-478882267
818,2017-09-22 21:39:18.000,-158036317,-478868683
819,2017-09-22 21:39:34.000,-158041517,-478863167
820,2017-09-22 21:39:50.000,-158027433,-478857417
821,2017-09-22 21:45:07.001,-157966538,-478825857
822,2017-10-04 23:22:38.501,-157817693,-480010566
823,2017-10-04 23:22:55.000,-157872267,-479989150
824,2017-10-04 23:23:11.000,-157814700,-480012650
825,2017-10-04 23:23:26.000,-157814467,-480012900
826,2017-10-04 23:25:32.289,-157817693,-480010566
827,2017-10-04 23:27:42.454,-157817620,-480010572
828,2017-10-04 23:29:42.079,-157817693,-480010566
829,2017-10-04 23:31:52.578,-157817693,-480010566
830,2017-10-04 23:33:52.632,-157817693,-480010566
831,2017-10-04 23:36:08.294,-157817693,-480010566
832,2017-10-04 23:38:09.310,-157817693,-480010566
833,2017-10-04 23:40:10.353,-157817620,-480010572
834,2017-10-04 23:42:11.426,-157817693,-480010566
835,2017-10-04 23:44:11.212,-157817693,-480010566
836,2017-10-04 23:48:06.912,-157916649,-480188350
837,2017-10-04 23:49:06.951,-157916649,-480188350
838,2017-10-04 23:51:40.212,-157900546,-480157377
839,2017-10-04 23:53:40.266,-157900546,-480157377
840,2017-10-04 23:56:13.911,-157817620,-480010572
841,2017-10-04 23:58:14.956,-157817693,-480010566
842,2017-10-05 00:00:15.038,-157817693,-480010566
843,2017-10-05 00:02:16.088,-157817693,-480010566
844,2017-10-05 00:04:17.101,-157817693,-480010566
845,2017-10-05 00:06:18.185,-157817693,-480010566
846,2017-10-05 00:08:19.197,-157817693,-480010566
847,2017-10-05 00:10:20.171,-157817693,-480010566
848,2017-10-05 00:12:21.233,-157817693,-480010566
849,2017-10-05 00:14:22.221,-157817620,-480010572
850,2017-10-05 00:16:31.762,-157817693,-480010566
851,2017-10-05 00:19:03.842,-157817693,-480010566
852,2017-10-05 00:21:35.888,-157817693,-480010566
853,2017-10-05 00:24:06.976,-157817620,-480010572
854,2017-10-05 00:26:08.023,-157817693,-480010566
855,2017-10-05 00:28:09.052,-157817693,-480010566
856,2017-10-05 00:30:08.973,-157817693,-480010566
857,2017-10-05 00:32:11.160,-157817693,-480010566
858,2017-10-05 00:34:11.220,-157817693,-480010566
859,2017-10-05 00:36:12.355,-157817620,-480010572
860,2017-10-05 00:38:13.030,-157817693,-480010566
861,2017-10-05 00:40:14.085,-157817620,-480010572
862,2017-10-05 00:42:28.016,-157817693,-480010566
863,2017-10-05 00:44:29.132,-157817693,-480010566
864,2017-10-05 00:46:30.190,-157817693,-480010566
865,2017-10-05 00:48:59.441,-157817693,-480010566
866,2017-10-05 00:51:09.545,-157817693,-480010566
867,2017-10-05 00:53:10.592,-157817693,-480010566
868,2017-10-05 00:55:11.635,-157817693,-480010566
869,2017-10-05 00:57:11.633,-157817693,-480010566
870,2017-10-05 00:59:00.739,-157817620,-480010572
871,2017-10-05 01:01:13.856,-157817693,-480010566
872,2017-10-05 01:02:27.856,-157817620,-480010572
873,2017-10-05 01:03:15.104,-157817620,-480010572
874,2017-10-05 01:05:16.138,-157817693,-480010566
875,2017-10-05 01:07:47.130,-157817693,-480010566
876,2017-10-05 01:09:47.149,-157817693,-480010566
877,2017-10-05 01:11:48.228,-157817620,-480010572
878,2017-10-05 01:13:49.296,-157817620,-480010572
879,2017-10-05 01:15:50.313,-157817620,-480010572
880,2017-10-05 01:17:51.388,-157817693,-480010566
881,2017-10-05 01:19:51.575,-157817693,-480010566
882,2017-10-05 01:21:52.298,-157817620,-480010572
883,2017-10-05 01:24:23.299,-157817693,-480010566
884,2017-10-05 01:26:24.414,-157817693,-480010566
885,2017-10-05 01:28:33.493,-157817620,-480010572
886,2017-10-05 01:30:34.596,-157817620,-480010572
887,2017-10-05 01:32:35.755,-157817693,-480010566
888,2017-10-05 01:34:35.743,-157817693,-480010566
889,2017-10-05 01:37:07.794,-157817693,-480010566
890,2017-10-05 01:39:39.823,-157817693,-480010566
891,2017-10-05 01:42:11.875,-157817693,-480010566
892,2017-10-05 01:44:43.894,-157817693,-480010566
893,2017-10-05 01:47:15.924,-157817693,-480010566
894,2017-10-05 01:48:42.783,-157817693,-480010566
895,2017-10-05 01:49:43.792,-157817693,-480010566
896,2017-10-05 01:50:44.824,-157817693,-480010566
897,2017-10-05 01:56:46.070,-157817693,-480010566
898,2017-10-05 02:03:28.839,-157817693,-480010566
899,2017-10-05 02:08:55.075,-157817693,-480010566
900,2017-10-05 02:15:03.167,-157817693,-480010566
901,2017-10-05 02:21:04.202,-157817693,-480010566
